match_id,team_side,team_id,team_name,player_id,player_name,isFirstEleven,position,shirtNo,height,weight,age,rating,isManOfTheMatch
1913895,home,53,Athletic Club,332823,Unai Simón,True,GK,1,190,88,28,6.77,False
1913895,home,53,Athletic Club,422820,Jesús Areso,True,DR,12,182,81,26,7.51,False
1913895,home,53,Athletic Club,357839,Dani Vivian,True,DC,3,183,78,26,7.12,False
1913895,home,53,Athletic Club,402663,Aitor Paredes,True,DC,4,186,76,25,7.13,False
1913895,home,53,Athletic Club,56057,Yuri Berchiche,True,DL,17,181,79,35,7.15,False
1913895,home,53,Athletic Club,106586,Íñigo Ruíz de Galarreta,True,DMC,16,175,69,32,7.02,False
1913895,home,53,Athletic Club,511120,Mikel Jauregizar,True,DMC,18,177,74,21,6.42,False
1913895,home,53,Athletic Club,255182,Iñaki Williams,True,AMR,9,186,81,31,6.09,False
1913895,home,53,Athletic Club,238899,Alex Berenguer,True,AMC,7,175,73,30,6.63,False
1913895,home,53,Athletic Club,408449,Nico Williams,True,AML,10,181,67,23,7.62,True
1913895,home,53,Athletic Club,541704,Maroan Sannadi,True,FW,21,192,78,24,6.51,False
1913895,home,53,Athletic Club,261516,Mikel Vesga,,Sub,6,191,83,32,6.03,False
1913895,home,53,Athletic Club,362602,Gorka Guruzeta,,Sub,11,188,77,28,6.16,False
1913895,home,53,Athletic Club,381510,Oihan Sancet,,Sub,8,188,73,25,7.2,False
1913895,home,53,Athletic Club,414643,Beñat Prados,,Sub,24,180,72,24,6.05,False
1913895,home,53,Athletic Club,480619,Unai Gómez,,Sub,20,183,75,22,6.01,False
1913895,home,53,Athletic Club,291686,Íñigo Lekue,,Sub,15,180,70,32,,False
1913895,home,53,Athletic Club,345908,Andoni Gorosabel,,Sub,2,174,70,29,,False
1913895,home,53,Athletic Club,400237,Robert Navarro,,Sub,23,178,65,23,,False
1913895,home,53,Athletic Club,423109,Nico Serrano,,Sub,22,181,72,22,,False
1913895,home,53,Athletic Club,449383,Álex Padilla,,Sub,27,190,83,22,,False
1913895,home,53,Athletic Club,515307,Adama Boiro,,Sub,19,183,75,23,,False
1913895,home,53,Athletic Club,575503,Jon de Luis,,Sub,34,183,0,22,,False
1913895,away,64,Rayo Vallecano,303629,Augusto Batalla,True,GK,13,186,87,29,6.56,False
1913895,away,64,Rayo Vallecano,372331,Andrei Ratiu,True,DR,2,183,75,27,6.02,False
1913895,away,64,Rayo Vallecano,80758,Florian Lejeune,True,DC,24,189,89,34,6.76,False
1913895,away,64,Rayo Vallecano,294744,Luiz Felipe,True,DC,5,187,80,28,6.32,False
1913895,away,64,Rayo Vallecano,448468,Pep Chavarría,True,DL,3,174,72,27,6.18,False
1913895,away,64,Rayo Vallecano,422959,Isi Palazón,True,MR,7,169,71,30,5.95,False
1913895,away,64,Rayo Vallecano,422963,Pathé Ciss,True,MC,6,186,71,31,6.83,False
1913895,away,64,Rayo Vallecano,236575,Unai López,True,MC,17,170,68,29,7.03,False
1913895,away,64,Rayo Vallecano,135345,Álvaro García,True,ML,18,167,61,32,6.39,False
1913895,away,64,Rayo Vallecano,448514,Pedro Díaz,True,AMC,4,180,75,27,6.31,False
1913895,away,64,Rayo Vallecano,386230,Jorge de Frutos,True,FW,19,173,72,28,5.93,False
1913895,away,64,Rayo Vallecano,16942,Óscar Trejo,,Sub,8,180,79,37,5.96,False
1913895,away,64,Rayo Vallecano,444265,Fran Pérez,,Sub,21,175,68,22,6.09,False
1913895,away,64,Rayo Vallecano,372469,Sergio Camello,,Sub,10,177,69,24,6.17,False
1913895,away,64,Rayo Vallecano,422960,Randy Nteka,,Sub,11,189,75,27,6.0,False
1913895,away,64,Rayo Vallecano,294123,Gerard Gumbau,,Sub,15,187,77,30,5.72,False
1913895,away,64,Rayo Vallecano,101613,Iván Balliu,,Sub,20,172,63,33,,False
1913895,away,64,Rayo Vallecano,505924,Jozhua Vertrouwd,,Sub,33,188,73,21,,False
1913895,away,64,Rayo Vallecano,531953,Pelayo Fernández,,Sub,27,190,83,22,,False
1913895,away,64,Rayo Vallecano,386261,Dani Cárdenas,,Sub,1,186,80,28,,False
1913895,away,64,Rayo Vallecano,422958,Óscar Valentín,,Sub,23,177,72,31,,False
1913895,away,64,Rayo Vallecano,143655,Pacha Espino,,Sub,22,172,71,33,,False
1913895,away,64,Rayo Vallecano,447857,Juanpe,,Sub,30,185,74,24,,False
