match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913892,839,Villarreal,61,Real Oviedo,Estadio de la Cerámica,18333,Alejandro Muñiz Ruiz,2025-08-15T21:30:00,F,2 : 0,2 : 0,2 : 0,6
