match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913882,61,Real Oviedo,52,Real Madrid,Carlos Tartiere,29758,Ricardo de Burgos Bengoetxea,2025-08-24T21:30:00,F,0 : 3,0 : 1,0 : 3,6
