match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913893,70,Espanyol,131,Osasuna,RCDE Stadium,29780,Miguel Sesma Espinosa,2025-08-31T19:30:00,F,1 : 0,0 : 0,1 : 0,6
