match_id,team_side,team_id,period,start_minute,end_minute,formation_name,slot,player_id,jersey_number,x,y
1913897,away,819,16,0,97,532,1,243262,13,5.0,0.0
1913897,away,819,16,0,97,532,2,408735,21,1.0,2.5
1913897,away,819,16,0,97,532,3,568737,26,9.0,2.5
1913897,away,819,16,0,97,532,4,323352,16,7.0,2.5
1913897,away,819,16,0,97,532,5,322772,22,5.0,2.5
1913897,away,819,16,0,97,532,6,332990,2,3.0,2.5
1913897,away,819,16,0,97,532,7,471047,6,2.0,6.0
1913897,away,819,16,0,97,532,8,279320,5,5.0,6.0
1913897,away,819,16,0,97,532,9,531674,10,6.5,9.0
1913897,away,819,16,0,97,532,10,519104,23,3.5,9.0
1913897,away,819,16,0,97,532,11,303016,8,8.0,6.0
1913897,home,67,16,0,63,4231,1,39187,13,5.0,0.0
1913897,home,67,16,0,63,4231,2,395187,16,1.0,2.5
1913897,home,67,16,0,63,4231,3,422956,2,9.0,2.5
1913897,home,67,16,0,63,4231,4,388505,18,6.5,5.0
1913897,home,67,16,0,63,4231,5,448284,32,3.5,2.5
1913897,home,67,16,0,63,4231,6,431509,4,6.5,2.5
1913897,home,67,16,0,63,4231,7,299490,10,2.0,7.0
1913897,home,67,16,0,63,4231,8,77417,6,3.5,5.0
1913897,home,67,16,0,63,4231,9,408616,9,5.0,9.0
1913897,home,67,16,0,63,4231,10,381550,11,5.0,7.0
1913897,home,67,16,0,63,4231,11,337022,21,8.0,7.0
1913897,home,67,16,63,73,4231,1,39187,13,5.0,0.0
1913897,home,67,16,63,73,4231,2,395187,16,1.0,2.5
1913897,home,67,16,63,73,4231,3,422956,2,9.0,2.5
1913897,home,67,16,63,73,4231,4,388505,18,6.5,5.0
1913897,home,67,16,63,73,4231,5,448284,32,3.5,2.5
1913897,home,67,16,63,73,4231,6,431509,4,6.5,2.5
1913897,home,67,16,63,73,4231,7,299490,10,2.0,7.0
1913897,home,67,16,63,73,4231,8,77417,6,3.5,5.0
1913897,home,67,16,63,73,4231,9,408616,9,5.0,9.0
1913897,home,67,16,63,73,4231,10,464952,14,5.0,7.0
1913897,home,67,16,63,73,4231,11,337022,21,8.0,7.0
1913897,home,67,16,73,91,4231,1,39187,13,5.0,0.0
1913897,home,67,16,73,91,4231,2,395187,16,1.0,2.5
1913897,home,67,16,73,91,4231,3,422956,2,9.0,2.5
1913897,home,67,16,73,91,4231,4,388505,18,6.5,5.0
1913897,home,67,16,73,91,4231,5,448284,32,3.5,2.5
1913897,home,67,16,73,91,4231,6,431509,4,6.5,2.5
1913897,home,67,16,73,91,4231,7,299490,10,2.0,7.0
1913897,home,67,16,73,91,4231,8,77417,6,3.5,5.0
1913897,home,67,16,73,91,4231,9,408616,9,5.0,9.0
1913897,home,67,16,73,91,4231,10,464952,14,5.0,7.0
1913897,home,67,16,73,91,4231,11,492362,7,8.0,7.0
1913897,home,67,2,91,97,4231,1,39187,13,5.0,0.0
1913897,home,67,2,91,97,4231,2,422956,2,1.0,2.5
1913897,home,67,2,91,97,4231,3,363966,3,9.0,2.5
1913897,home,67,2,91,97,4231,4,388505,18,6.5,5.0
1913897,home,67,2,91,97,4231,5,448284,32,3.5,2.5
1913897,home,67,2,91,97,4231,6,431509,4,6.5,2.5
1913897,home,67,2,91,97,4231,7,299490,10,2.0,7.0
1913897,home,67,2,91,97,4231,8,77417,6,3.5,5.0
1913897,home,67,2,91,97,4231,9,408616,9,5.0,9.0
1913897,home,67,2,91,97,4231,10,464952,14,5.0,7.0
1913897,home,67,2,91,97,4231,11,492362,7,8.0,7.0
