match_id,team_side,team_id,period,start_minute,end_minute,formation_name,slot,player_id,jersey_number,x,y
1913900,away,55,16,0,21,442,1,423108,25,5.0,0.0
1913900,away,55,16,0,21,442,2,101084,20,1.0,2.5
1913900,away,55,16,0,21,442,3,119817,14,9.0,2.5
1913900,away,55,16,0,21,442,4,431507,8,3.5,6.0
1913900,away,55,16,0,21,442,5,427831,5,3.5,2.5
1913900,away,55,16,0,21,442,6,444252,3,6.5,2.5
1913900,away,55,16,0,21,442,7,381713,11,1.0,6.0
1913900,away,55,16,0,21,442,8,302889,18,6.5,6.0
1913900,away,55,16,0,21,442,9,334221,19,6.5,9.0
1913900,away,55,16,0,21,442,10,323625,7,3.5,9.0
1913900,away,55,16,0,21,442,11,422656,16,9.0,6.0
1913900,away,55,1,21,25,442,1,423108,25,5.0,0.0
1913900,away,55,1,21,25,442,2,101084,20,1.0,2.5
1913900,away,55,1,21,25,442,4,302889,18,3.5,6.0
1913900,away,55,1,21,25,442,5,427831,5,3.5,2.5
1913900,away,55,1,21,25,442,6,444252,3,6.5,2.5
1913900,away,55,1,21,25,442,7,381713,11,1.0,6.0
1913900,away,55,1,21,25,442,8,431507,8,6.5,6.0
1913900,away,55,1,21,25,442,9,334221,19,6.5,9.0
1913900,away,55,1,21,25,442,10,323625,7,3.5,9.0
1913900,away,55,1,21,25,442,11,422656,16,9.0,6.0
1913900,away,55,1,25,72,442,1,423108,25,5.0,0.0
1913900,away,55,1,25,72,442,2,101084,20,1.0,2.5
1913900,away,55,1,25,72,442,3,408732,21,9.0,2.5
1913900,away,55,1,25,72,442,4,302889,18,3.5,6.0
1913900,away,55,1,25,72,442,5,427831,5,3.5,2.5
1913900,away,55,1,25,72,442,6,444252,3,6.5,2.5
1913900,away,55,1,25,72,442,7,381713,11,1.0,6.0
1913900,away,55,1,25,72,442,8,431507,8,6.5,6.0
1913900,away,55,1,25,72,442,10,323625,7,3.5,9.0
1913900,away,55,1,25,72,442,11,422656,16,9.0,6.0
1913900,away,55,1,72,72,442,1,423108,25,5.0,0.0
1913900,away,55,1,72,73,442,1,423108,25,5.0,0.0
1913900,away,55,1,72,72,442,2,101084,20,1.0,2.5
1913900,away,55,1,72,73,442,2,101084,20,1.0,2.5
1913900,away,55,1,72,72,442,3,408732,21,9.0,2.5
1913900,away,55,1,72,73,442,3,408732,21,9.0,2.5
1913900,away,55,1,72,72,442,4,302889,18,3.5,6.0
1913900,away,55,1,72,73,442,4,302889,18,3.5,6.0
1913900,away,55,1,72,72,442,5,427831,5,3.5,2.5
1913900,away,55,1,72,73,442,5,427831,5,3.5,2.5
1913900,away,55,1,72,72,442,6,444252,3,6.5,2.5
1913900,away,55,1,72,73,442,6,444252,3,6.5,2.5
1913900,away,55,1,72,72,442,7,381713,11,1.0,6.0
1913900,away,55,1,72,73,442,7,322095,4,1.0,6.0
1913900,away,55,1,72,72,442,8,379684,23,6.5,6.0
1913900,away,55,1,72,73,442,8,379684,23,6.5,6.0
1913900,away,55,1,72,72,442,10,323625,7,3.5,9.0
1913900,away,55,1,72,73,442,10,323625,7,3.5,9.0
1913900,away,55,1,72,72,442,11,422656,16,9.0,6.0
