match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913913,60,Deportivo Alaves,832,Levante,Mendizorroza,12837,Miguel Sesma Espinosa,2025-08-16T21:30:00,F,2 : 1,1 : 0,2 : 1,6
