match_id,team_side,team_id,period,start_minute,end_minute,formation_name,slot,player_id,jersey_number,x,y
1913899,away,68,16,0,62,442,1,270504,1,5.0,0.0
1913899,away,68,16,0,62,442,2,463961,2,1.0,2.5
1913899,away,68,16,0,62,442,3,367583,3,9.0,2.5
1913899,away,68,16,0,62,442,4,459677,28,3.5,6.0
1913899,away,68,16,0,62,442,5,315566,5,3.5,2.5
1913899,away,68,16,0,62,442,6,251134,16,6.5,2.5
1913899,away,68,16,0,62,442,7,377285,14,1.0,6.0
1913899,away,68,16,0,62,442,8,541871,4,6.5,6.0
1913899,away,68,16,0,62,442,9,298839,10,6.5,9.0
1913899,away,68,16,0,62,442,10,428066,9,3.5,9.0
1913899,away,68,16,0,62,442,11,367857,7,9.0,6.0
1913899,away,68,16,62,63,442,1,270504,1,5.0,0.0
1913899,away,68,16,62,63,442,2,463961,2,1.0,2.5
1913899,away,68,16,62,63,442,3,367583,3,9.0,2.5
1913899,away,68,16,62,63,442,4,459677,28,3.5,6.0
1913899,away,68,16,62,63,442,5,315566,5,3.5,2.5
1913899,away,68,16,62,63,442,6,251134,16,6.5,2.5
1913899,away,68,16,62,63,442,7,377285,14,1.0,6.0
1913899,away,68,16,62,63,442,8,541871,4,6.5,6.0
1913899,away,68,16,62,63,442,9,298839,10,6.5,9.0
1913899,away,68,16,62,63,442,10,344542,23,3.5,9.0
1913899,away,68,16,62,63,442,11,367857,7,9.0,6.0
1913899,away,68,2,63,71,442,1,270504,1,5.0,0.0
1913899,away,68,2,63,71,442,2,463961,2,1.0,2.5
1913899,away,68,2,63,71,442,3,367583,3,9.0,2.5
1913899,away,68,2,63,71,442,4,344542,23,3.5,6.0
1913899,away,68,2,63,71,442,5,315566,5,3.5,2.5
1913899,away,68,2,63,71,442,6,251134,16,6.5,2.5
1913899,away,68,2,63,71,442,7,377285,14,1.0,6.0
1913899,away,68,2,63,71,442,8,541871,4,6.5,6.0
1913899,away,68,2,63,71,442,9,298839,10,6.5,9.0
1913899,away,68,2,63,71,442,10,423913,19,3.5,9.0
1913899,away,68,2,63,71,442,11,367857,7,9.0,6.0
1913899,away,68,2,71,77,442,1,270504,1,5.0,0.0
1913899,away,68,2,71,77,442,2,463961,2,1.0,2.5
1913899,away,68,2,71,77,442,3,367583,3,9.0,2.5
1913899,away,68,2,71,77,442,4,344542,23,3.5,6.0
1913899,away,68,2,71,77,442,5,315566,5,3.5,2.5
1913899,away,68,2,71,77,442,6,251134,16,6.5,2.5
1913899,away,68,2,71,77,442,7,247995,11,1.0,6.0
1913899,away,68,2,71,77,442,8,541871,4,6.5,6.0
1913899,away,68,2,71,77,442,9,298839,10,6.5,9.0
1913899,away,68,2,71,77,442,10,423913,19,3.5,9.0
1913899,away,68,2,71,77,442,11,367857,7,9.0,6.0
1913899,away,68,2,77,84,442,1,270504,1,5.0,0.0
1913899,away,68,2,77,84,442,2,463961,2,1.0,2.5
1913899,away,68,2,77,84,442,3,355110,17,9.0,2.5
1913899,away,68,2,77,84,442,4,344542,23,3.5,6.0
1913899,away,68,2,77,84,442,5,315566,5,3.5,2.5
1913899,away,68,2,77,84,442,6,251134,16,6.5,2.5
1913899,away,68,2,77,84,442,7,247995,11,1.0,6.0
1913899,away,68,2,77,84,442,8,541871,4,6.5,6.0
1913899,away,68,2,77,84,442,9,298839,10,6.5,9.0
1913899,away,68,2,77,84,442,10,423913,19,3.5,9.0
1913899,away,68,2,77,84,442,11,367857,7,9.0,6.0
1913899,away,68,2,84,98,4231,1,270504,1,5.0,0.0
1913899,away,68,2,84,98,4231,2,463961,2,1.0,2.5
1913899,away,68,2,84,98,4231,3,355110,17,9.0,2.5
1913899,away,68,2,84,98,4231,4,407138,8,6.5,5.0
1913899,away,68,2,84,98,4231,5,315566,5,3.5,2.5
1913899,away,68,2,84,98,4231,6,251134,16,6.5,2.5
1913899,away,68,2,84,98,4231,7,247995,11,2.0,7.0
1913899,away,68,2,84,98,4231,8,407080,24,3.5,5.0
1913899,away,68,2,84,98,4231,9,423913,19,5.0,9.0
1913899,away,68,2,84,98,4231,10,344542,23,5.0,7.0
1913899,away,68,2,84,98,4231,11,367857,7,8.0,7.0
1913899,home,61,16,0,30,4231,1,141073,13,5.0,0.0
1913899,home,61,16,0,30,4231,2,335790,22,1.0,2.5
1913899,home,61,16,0,30,4231,3,456006,3,9.0,2.5
1913899,home,61,16,0,30,4231,4,463821,5,6.5,5.0
1913899,home,61,16,0,30,4231,5,135404,4,3.5,2.5
1913899,home,61,16,0,30,4231,6,300918,12,6.5,2.5
1913899,home,61,16,0,30,4231,7,361898,21,2.0,7.0
1913899,home,61,16,0,30,4231,8,124106,20,3.5,5.0
1913899,home,61,16,0,30,4231,9,484254,9,5.0,9.0
1913899,home,61,16,0,30,4231,10,327852,14,5.0,7.0
1913899,home,61,16,0,30,4231,11,495542,7,8.0,7.0
1913899,home,61,1,30,67,4231,1,141073,13,5.0,0.0
1913899,home,61,1,30,67,4231,2,335790,22,1.0,2.5
1913899,home,61,1,30,67,4231,3,456006,3,9.0,2.5
1913899,home,61,1,30,67,4231,4,463821,5,6.5,5.0
1913899,home,61,1,30,67,4231,5,135404,4,3.5,2.5
1913899,home,61,1,30,67,4231,6,300918,12,6.5,2.5
1913899,home,61,1,30,67,4231,7,475046,10,2.0,7.0
1913899,home,61,1,30,67,4231,8,124106,20,3.5,5.0
1913899,home,61,1,30,67,4231,9,484254,9,5.0,9.0
1913899,home,61,1,30,67,4231,10,327852,14,5.0,7.0
1913899,home,61,1,30,67,4231,11,361898,21,8.0,7.0
1913899,home,61,1,67,67,4231,1,141073,13,5.0,0.0
1913899,home,61,1,67,79,4231,1,141073,13,5.0,0.0
1913899,home,61,1,67,67,4231,2,335790,22,1.0,2.5
1913899,home,61,1,67,79,4231,2,335790,22,1.0,2.5
1913899,home,61,1,67,67,4231,3,456006,3,9.0,2.5
1913899,home,61,1,67,79,4231,3,456006,3,9.0,2.5
1913899,home,61,1,67,67,4231,4,463821,5,6.5,5.0
1913899,home,61,1,67,79,4231,4,463821,5,6.5,5.0
1913899,home,61,1,67,67,4231,5,135404,4,3.5,2.5
1913899,home,61,1,67,79,4231,5,135404,4,3.5,2.5
1913899,home,61,1,67,67,4231,6,300918,12,6.5,2.5
1913899,home,61,1,67,79,4231,6,300918,12,6.5,2.5
1913899,home,61,1,67,67,4231,7,475046,10,2.0,7.0
1913899,home,61,1,67,79,4231,7,475046,10,2.0,7.0
1913899,home,61,1,67,67,4231,8,124106,20,3.5,5.0
1913899,home,61,1,67,79,4231,8,124106,20,3.5,5.0
1913899,home,61,1,67,67,4231,9,25964,23,5.0,9.0
1913899,home,61,1,67,79,4231,9,25964,23,5.0,9.0
1913899,home,61,1,67,67,4231,10,327852,14,5.0,7.0
1913899,home,61,1,67,79,4231,10,4522,8,5.0,7.0
1913899,home,61,1,67,67,4231,11,361898,21,8.0,7.0
1913899,home,61,1,67,79,4231,11,361898,21,8.0,7.0
1913899,home,61,1,79,79,4231,1,141073,13,5.0,0.0
1913899,home,61,1,79,98,4231,1,141073,13,5.0,0.0
1913899,home,61,1,79,79,4231,2,335790,22,1.0,2.5
1913899,home,61,1,79,98,4231,2,335790,22,1.0,2.5
1913899,home,61,1,79,79,4231,3,456006,3,9.0,2.5
1913899,home,61,1,79,98,4231,3,456006,3,9.0,2.5
1913899,home,61,1,79,79,4231,4,463821,5,6.5,5.0
1913899,home,61,1,79,98,4231,4,463426,6,6.5,5.0
1913899,home,61,1,79,79,4231,5,135404,4,3.5,2.5
1913899,home,61,1,79,98,4231,5,135404,4,3.5,2.5
1913899,home,61,1,79,79,4231,6,300918,12,6.5,2.5
1913899,home,61,1,79,98,4231,6,300918,12,6.5,2.5
