match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913887,62,Celta Vigo,839,Villarreal,Estadio Abanca-Balaídos,20172,Alejandro Quintero González,2025-08-31T17:00:00,F,1 : 1,0 : 0,1 : 1,6
