match_id,team_side,team_id,period,start_minute,end_minute,formation_name,slot,player_id,jersey_number,x,y
1913887,away,839,16,0,68,442,1,400826,1,5.0,0.0
1913887,away,839,16,0,68,442,2,448936,15,1.0,2.5
1913887,away,839,16,0,68,442,3,448209,23,9.0,2.5
1913887,away,839,16,0,68,442,4,362735,14,3.5,6.0
1913887,away,839,16,0,68,442,5,335107,8,3.5,2.5
1913887,away,839,16,0,68,442,6,430301,4,6.5,2.5
1913887,away,839,16,0,68,442,7,371027,17,1.0,6.0
1913887,away,839,16,0,68,442,8,399047,18,6.5,6.0
1913887,away,839,16,0,68,442,9,445095,29,6.5,9.0
1913887,away,839,16,0,68,442,10,239872,19,3.5,9.0
1913887,away,839,16,0,68,442,11,448211,20,9.0,6.0
1913887,away,839,2,68,77,442,1,400826,1,5.0,0.0
1913887,away,839,2,68,77,442,2,448936,15,1.0,2.5
1913887,away,839,2,68,77,442,3,448209,23,9.0,2.5
1913887,away,839,2,68,77,442,4,238940,16,3.5,6.0
1913887,away,839,2,68,77,442,5,335107,8,3.5,2.5
1913887,away,839,2,68,77,442,6,430301,4,6.5,2.5
1913887,away,839,2,68,77,442,7,371027,17,1.0,6.0
1913887,away,839,2,68,77,442,8,399047,18,6.5,6.0
1913887,away,839,2,68,77,442,9,445095,29,6.5,9.0
1913887,away,839,2,68,77,442,10,239872,19,3.5,9.0
1913887,away,839,2,68,77,442,11,362735,14,9.0,6.0
1913887,away,839,2,77,77,442,1,400826,1,5.0,0.0
1913887,away,839,2,77,78,442,1,400826,1,5.0,0.0
1913887,away,839,2,77,77,442,2,448936,15,1.0,2.5
1913887,away,839,2,77,78,442,2,448936,15,1.0,2.5
1913887,away,839,2,77,77,442,3,448209,23,9.0,2.5
1913887,away,839,2,77,78,442,3,448209,23,9.0,2.5
1913887,away,839,2,77,77,442,4,238940,16,3.5,6.0
1913887,away,839,2,77,78,442,4,238940,16,3.5,6.0
1913887,away,839,2,77,77,442,5,335107,8,3.5,2.5
1913887,away,839,2,77,78,442,5,335107,8,3.5,2.5
1913887,away,839,2,77,77,442,6,430301,4,6.5,2.5
1913887,away,839,2,77,78,442,6,430301,4,6.5,2.5
1913887,away,839,2,77,77,442,7,371027,17,1.0,6.0
1913887,away,839,2,77,78,442,7,371027,17,1.0,6.0
1913887,away,839,2,77,77,442,8,28186,10,6.5,6.0
1913887,away,839,2,77,78,442,8,28186,10,6.5,6.0
1913887,away,839,2,77,77,442,9,445095,29,6.5,9.0
1913887,away,839,2,77,78,442,9,445292,21,6.5,9.0
1913887,away,839,2,77,77,442,10,239872,19,3.5,9.0
1913887,away,839,2,77,78,442,10,239872,19,3.5,9.0
1913887,away,839,2,77,77,442,11,362735,14,9.0,6.0
1913887,away,839,2,77,78,442,11,362735,14,9.0,6.0
1913887,away,839,2,78,85,442,1,400826,1,5.0,0.0
1913887,away,839,2,78,85,442,2,448936,15,1.0,2.5
1913887,away,839,2,78,85,442,3,448209,23,9.0,2.5
1913887,away,839,2,78,85,442,4,238940,16,3.5,6.0
1913887,away,839,2,78,85,442,5,335107,8,3.5,2.5
1913887,away,839,2,78,85,442,6,430301,4,6.5,2.5
1913887,away,839,2,78,85,442,7,428500,11,1.0,6.0
1913887,away,839,2,78,85,442,8,28186,10,6.5,6.0
1913887,away,839,2,78,85,442,9,445292,21,6.5,9.0
1913887,away,839,2,78,85,442,10,239872,19,3.5,9.0
1913887,away,839,2,78,85,442,11,362735,14,9.0,6.0
1913887,away,839,2,85,96,541,1,400826,1,5.0,0.0
1913887,away,839,2,85,96,541,2,448936,15,1.0,3.0
1913887,away,839,2,85,96,541,3,448209,23,9.0,3.0
1913887,away,839,2,85,96,541,4,434077,12,7.0,3.0
1913887,away,839,2,85,96,541,5,335107,8,5.0,3.0
1913887,away,839,2,85,96,541,6,430301,4,3.0,3.0
1913887,away,839,2,85,96,541,7,428500,11,2.0,6.0
1913887,away,839,2,85,96,541,8,28186,10,4.0,6.0
1913887,away,839,2,85,96,541,9,445292,21,5.0,9.0
1913887,away,839,2,85,96,541,10,238940,16,6.0,6.0
1913887,away,839,2,85,96,541,11,362735,14,8.0,6.0
1913887,home,62,16,0,62,343,1,296723,13,5.0,0.0
1913887,home,62,16,0,62,343,2,463588,17,1.0,5.5
1913887,home,62,16,0,62,343,3,386622,5,9.0,5.5
1913887,home,62,16,0,62,343,4,578374,12,8.0,2.5
1913887,home,62,16,0,62,343,5,415344,24,5.0,2.5
1913887,home,62,16,0,62,343,6,508331,32,2.0,2.5
1913887,home,62,16,0,62,343,7,415345,22,3.5,5.5
1913887,home,62,16,0,62,343,8,462768,16,6.5,5.5
1913887,home,62,16,0,62,343,9,459082,18,5.0,8.5
