match_id,team_side,team_id,team_name,formation_name,period,start_expanded,end_expanded,duration_expanded,score_home,score_away,leader_at_start
1913918,away,65,Barcelona,4231,16,0,53,53,0,0,draw
1913918,home,51,Mallorca,4231,16,0,53,53,0,0,draw
1913918,home,51,Mallorca,442,2,53,90,37,0,2,away
1913918,away,65,Barcelona,4231,16,53,75,22,0,2,away
1913918,away,65,Barcelona,4231,16,75,76,1,0,2,away
1913918,away,65,Barcelona,4231,16,76,76,0,0,2,away
1913918,away,65,Barcelona,4231,16,76,84,8,0,2,away
1913918,away,65,Barcelona,4231,2,84,94,10,0,2,away
1913918,home,51,Mallorca,442,2,90,94,4,0,2,away
