match_id,eventId,minute,second,expandedMinute,period,teamId,playerId,x,y,endX,endY,typeName,outcomeName,pass_outcome,is_key_pass,is_assist,is_cross,is_throughball,q_length,q_angle,related_shots,has_ws_assist_flag,qualifiers
1913888,3,0,0.0,0,1,65,349760.0,50.1,49.9,45.1,51.8,Pass,Successful,Successful,False,False,False,False,5.4,2.90,[],False,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""5.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.90""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""51.8""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""45.1""}]"
1913888,4,0,2.0,0,1,65,454343.0,45.1,51.8,33.4,66.9,Pass,Successful,Successful,False,False,False,False,16.0,2.45,[],False,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""66.9""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.45""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""16.0""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""33.4""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]"
1913888,5,0,3.0,0,1,65,498386.0,33.4,66.9,75.0,81.7,Pass,Unsuccessful,Unsuccessful,False,False,False,False,44.8,0.23,[],False,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""44.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.23""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""81.7""},{""type"":{""value"":155,""displayName"":""Chipped""}},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""75.0""}]"
1913888,7,0,12.0,0,1,65,422938.0,66.8,100.0,44.7,85.7,Pass,Successful,Successful,False,False,False,False,25.7,3.59,[],False,"[{""type"":{""value"":107,""displayName"":""ThrowIn""}},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""25.7""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.59""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""44.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""85.7""}]"
1913888,8,0,15.0,0,1,65,498386.0,42.5,78.8,46.4,43.1,Pass,Successful,Successful,False,False,False,False,24.6,4.88,[],False,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""24.6""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""43.1""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""46.4""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.88""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""}]"
1913888,9,0,19.0,0,1,65,384711.0,44.3,36.9,44.2,21.9,Pass,Successful,Successful,False,False,False,False,10.2,4.70,[],False,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.70""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""21.9""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""44.2""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""10.2""}]"
1913888,10,0,21.0,0,1,65,368091.0,44.8,23.1,57.4,5.2,Pass,Successful,Successful,False,False,False,False,18.0,5.54,[],False,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Right""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.54""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""18.0""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""57.4""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""5.2""}]"
1913888,11,0,24.0,0,1,65,480249.0,53.2,4.0,35.7,36.7,Pass,Successful,Successful,False,False,False,False,28.8,2.26,[],False,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""35.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""28.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.26""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""36.7""}]"
1913888,12,0,29.0,0,1,65,384711.0,46.3,44.9,45.4,68.7,Pass,Successful,Successful,False,False,False,False,16.2,1.63,[],False,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""1.63""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""68.7""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""16.2""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""45.4""}]"
1913888,13,0,32.0,0,1,65,498386.0,53.8,75.4,68.2,94.5,Pass,Successful,Successful,False,False,False,False,19.9,0.71,[],False,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""68.2""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.71""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""94.5""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""19.9""}]"
