match_id,team_side,team_id,period,start_minute,end_minute,formation_name,slot,player_id,jersey_number,x,y
1913919,away,819,16,0,51,532,1,243262,13,5.0,0.0
1913919,away,819,16,0,51,532,2,408735,21,1.0,2.5
1913919,away,819,16,0,51,532,3,568737,26,9.0,2.5
1913919,away,819,16,0,51,532,4,323352,16,7.0,2.5
1913919,away,819,16,0,51,532,5,322772,22,5.0,2.5
1913919,away,819,16,0,51,532,6,332990,2,3.0,2.5
1913919,away,819,16,0,51,532,7,471047,6,2.0,6.0
1913919,away,819,16,0,51,532,8,279320,5,5.0,6.0
1913919,away,819,16,0,51,532,9,531674,10,6.5,9.0
1913919,away,819,16,0,51,532,10,519104,23,3.5,9.0
1913919,away,819,16,0,51,532,11,303016,8,8.0,6.0
1913919,away,819,2,51,63,532,1,243262,13,5.0,0.0
1913919,away,819,2,51,63,532,2,408735,21,1.0,2.5
1913919,away,819,2,51,63,532,3,568737,26,9.0,2.5
1913919,away,819,2,51,63,532,4,323352,16,7.0,2.5
1913919,away,819,2,51,63,532,5,322772,22,5.0,2.5
1913919,away,819,2,51,63,532,6,332990,2,3.0,2.5
1913919,away,819,2,51,63,532,7,471047,6,2.0,6.0
1913919,away,819,2,51,63,532,8,279320,5,5.0,6.0
1913919,away,819,2,51,63,532,9,519104,23,6.5,9.0
1913919,away,819,2,51,63,532,10,531674,10,3.5,9.0
1913919,away,819,2,51,63,532,11,303016,8,8.0,6.0
1913919,away,819,2,63,63,532,1,243262,13,5.0,0.0
1913919,away,819,2,63,64,532,1,243262,13,5.0,0.0
1913919,away,819,2,63,63,532,2,408735,21,1.0,2.5
1913919,away,819,2,63,64,532,2,408735,21,1.0,2.5
1913919,away,819,2,63,63,532,3,538555,20,9.0,2.5
1913919,away,819,2,63,64,532,3,538555,20,9.0,2.5
1913919,away,819,2,63,63,532,4,323352,16,7.0,2.5
1913919,away,819,2,63,64,532,4,323352,16,7.0,2.5
1913919,away,819,2,63,63,532,5,322772,22,5.0,2.5
1913919,away,819,2,63,64,532,5,322772,22,5.0,2.5
1913919,away,819,2,63,63,532,6,332990,2,3.0,2.5
1913919,away,819,2,63,64,532,6,332990,2,3.0,2.5
1913919,away,819,2,63,63,532,7,471047,6,2.0,6.0
1913919,away,819,2,63,64,532,7,278721,9,2.0,6.0
1913919,away,819,2,63,63,532,8,279320,5,5.0,6.0
1913919,away,819,2,63,64,532,8,279320,5,5.0,6.0
1913919,away,819,2,63,63,532,9,519104,23,6.5,9.0
1913919,away,819,2,63,64,532,9,519104,23,6.5,9.0
1913919,away,819,2,63,63,532,10,531674,10,3.5,9.0
1913919,away,819,2,63,64,532,10,531674,10,3.5,9.0
1913919,away,819,2,63,63,532,11,303016,8,8.0,6.0
1913919,away,819,2,63,64,532,11,303016,8,8.0,6.0
1913919,away,819,2,64,97,442,1,243262,13,5.0,0.0
1913919,away,819,2,64,97,442,2,408735,21,1.0,2.5
1913919,away,819,2,64,97,442,3,323352,16,9.0,2.5
1913919,away,819,2,64,97,442,4,279320,5,3.5,6.0
1913919,away,819,2,64,97,442,5,332990,2,3.5,2.5
1913919,away,819,2,64,97,442,6,322772,22,6.5,2.5
1913919,away,819,2,64,97,442,7,519104,23,1.0,6.0
1913919,away,819,2,64,97,442,8,303016,8,6.5,6.0
1913919,away,819,2,64,97,442,9,278721,9,6.5,9.0
1913919,away,819,2,64,97,442,10,531674,10,3.5,9.0
1913919,away,819,2,64,97,442,11,538555,20,9.0,6.0
1913919,home,55,16,0,67,4231,1,423108,25,5.0,0.0
1913919,home,55,16,0,67,4231,2,101084,20,1.0,2.5
1913919,home,55,16,0,67,4231,3,408732,21,9.0,2.5
1913919,home,55,16,0,67,4231,4,236558,22,6.5,5.0
1913919,home,55,16,0,67,4231,5,427831,5,3.5,2.5
1913919,home,55,16,0,67,4231,6,322095,4,6.5,2.5
1913919,home,55,16,0,67,4231,7,381713,11,2.0,7.0
1913919,home,55,16,0,67,4231,8,431507,8,3.5,5.0
1913919,home,55,16,0,67,4231,9,354526,9,5.0,9.0
1913919,home,55,16,0,67,4231,10,422656,16,5.0,7.0
1913919,home,55,16,0,67,4231,11,323625,7,8.0,7.0
1913919,home,55,16,67,68,4231,1,423108,25,5.0,0.0
1913919,home,55,16,67,68,4231,2,101084,20,1.0,2.5
1913919,home,55,16,67,68,4231,3,408732,21,9.0,2.5
1913919,home,55,16,67,68,4231,4,236558,22,6.5,5.0
1913919,home,55,16,67,68,4231,5,427831,5,3.5,2.5
1913919,home,55,16,67,68,4231,6,322095,4,6.5,2.5
1913919,home,55,16,67,68,4231,7,381713,11,2.0,7.0
1913919,home,55,16,67,68,4231,8,302889,18,3.5,5.0
1913919,home,55,16,67,68,4231,9,354526,9,5.0,9.0
1913919,home,55,16,67,68,4231,10,422656,16,5.0,7.0
1913919,home,55,16,67,68,4231,11,323625,7,8.0,7.0
1913919,home,55,16,68,88,4231,1,423108,25,5.0,0.0
1913919,home,55,16,68,88,4231,2,101084,20,1.0,2.5
1913919,home,55,16,68,88,4231,3,408732,21,9.0,2.5
1913919,home,55,16,68,88,4231,4,236558,22,6.5,5.0
1913919,home,55,16,68,88,4231,5,427831,5,3.5,2.5
1913919,home,55,16,68,88,4231,6,322095,4,6.5,2.5
1913919,home,55,16,68,88,4231,7,381713,11,2.0,7.0
1913919,home,55,16,68,88,4231,8,302889,18,3.5,5.0
1913919,home,55,16,68,88,4231,9,354526,9,5.0,9.0
1913919,home,55,16,68,88,4231,10,422656,16,5.0,7.0
1913919,home,55,16,68,88,4231,11,334221,19,8.0,7.0
1913919,home,55,16,88,92,4231,1,423108,25,5.0,0.0
1913919,home,55,16,88,92,4231,2,101084,20,1.0,2.5
1913919,home,55,16,88,92,4231,3,408732,21,9.0,2.5
1913919,home,55,16,88,92,4231,4,236558,22,6.5,5.0
1913919,home,55,16,88,92,4231,5,427831,5,3.5,2.5
1913919,home,55,16,88,92,4231,6,322095,4,6.5,2.5
1913919,home,55,16,88,92,4231,7,381713,11,2.0,7.0
1913919,home,55,16,88,92,4231,8,302889,18,3.5,5.0
1913919,home,55,16,88,92,4231,9,354526,9,5.0,9.0
1913919,home,55,16,88,92,4231,10,444252,3,5.0,7.0
1913919,home,55,16,88,92,4231,11,334221,19,8.0,7.0
1913919,home,55,2,92,97,343,1,423108,25,5.0,0.0
1913919,home,55,2,92,97,343,2,101084,20,1.0,5.5
1913919,home,55,2,92,97,343,3,408732,21,9.0,5.5
1913919,home,55,2,92,97,343,4,444252,3,8.0,2.5
1913919,home,55,2,92,97,343,5,427831,5,5.0,2.5
1913919,home,55,2,92,97,343,6,322095,4,2.0,2.5
1913919,home,55,2,92,97,343,7,236558,22,3.5,5.5
1913919,home,55,2,92,97,343,8,302889,18,6.5,5.5
1913919,home,55,2,92,97,343,9,354526,9,5.0,8.5
1913919,home,55,2,92,97,343,10,388665,17,2.5,8.5
1913919,home,55,2,92,97,343,11,334221,19,7.5,8.5
