match_id,team_side,team_id,team_name,player_id,player_name,isFirstEleven,position,shirtNo,height,weight,age,rating,isManOfTheMatch
1913883,home,833,Elche,422916,Matías Dituro,True,GK,1,191,86,38,6.92,False
1913883,home,833,Elche,509876,Álvaro Núñez,True,DR,15,174,60,25,6.73,False
1913883,home,833,Elche,423282,David Affengruber,True,DC,22,185,79,24,6.79,False
1913883,home,833,Elche,108100,Pedro Bigas,True,DC,6,181,83,35,6.72,False
1913883,home,833,Elche,301330,Léo Pétrot,True,DL,21,188,80,28,6.09,False
1913883,home,833,Elche,508339,Ali Houary,True,MC,35,178,74,20,6.06,False
1913883,home,833,Elche,381643,Aleix Febas,True,MC,14,171,61,29,6.33,False
1913883,home,833,Elche,448050,Marc Aguado,True,MC,8,178,68,25,6.56,False
1913883,home,833,Elche,390240,Germán Valera,True,FWR,11,170,68,23,7.02,False
1913883,home,833,Elche,460772,Álvaro Rodríguez,True,FW,20,192,81,21,6.05,False
1913883,home,833,Elche,463938,Rodrigo Mendoza,True,FWL,30,182,72,20,6.45,False
1913883,home,833,Elche,438351,Martim Neto,,Sub,16,185,82,22,6.86,False
1913883,home,833,Elche,300369,Rafa Mir,,Sub,10,191,86,28,5.98,False
1913883,home,833,Elche,403808,Jairo Izquierdo,,Sub,3,165,64,31,6.07,False
1913883,home,833,Elche,408347,John Donald,,Sub,18,182,78,24,6.21,False
1913883,home,833,Elche,402630,Mourad El Ghezouani,,Sub,19,189,85,27,6.41,False
1913883,home,833,Elche,419616,Federico Redondo,,Sub,5,188,78,22,,False
1913883,home,833,Elche,299460,André Silva,,Sub,9,185,84,29,,False
1913883,home,833,Elche,544978,Albert Niculaesei,,Sub,27,186,76,17,,False
1913883,home,833,Elche,427475,Alejandro Iturbe,,Sub,45,186,74,22,,False
1913883,home,833,Elche,379633,Bambo Diaby,,Sub,4,186,81,27,,False
1913883,home,833,Elche,402862,Victor Chust,,Sub,23,182,77,25,,False
1913883,home,833,Elche,578652,Antonio Martínez,,Sub,37,0,0,19,,False
1913883,away,54,Real Betis,145427,Pau López,True,GK,25,189,77,30,5.89,False
1913883,away,54,Real Betis,125211,Héctor Bellerín,True,DR,2,178,74,30,7.21,False
1913883,away,54,Real Betis,402206,Natan,True,DC,4,188,92,24,6.5,False
1913883,away,54,Real Betis,83686,Marc Bartra,True,DC,5,184,70,34,6.91,False
1913883,away,54,Real Betis,61610,Ricardo Rodríguez,True,DL,12,182,83,33,6.53,False
1913883,away,54,Real Betis,297203,Pablo Fornals,True,DMC,8,178,67,29,6.47,False
1913883,away,54,Real Betis,489232,Sergi Altimira,True,DMC,6,188,80,24,6.77,False
1913883,away,54,Real Betis,349494,Aitor Ruibal,True,AMR,24,176,74,29,7.59,True
1913883,away,54,Real Betis,303908,Giovani Lo Celso,True,AMC,20,177,68,29,7.05,False
1913883,away,54,Real Betis,382631,Rodrigo Riquelme,True,AML,17,173,66,25,7.22,False
1913883,away,54,Real Betis,362501,Cucho Hernández,True,FW,19,175,73,26,6.28,False
1913883,away,54,Real Betis,303707,Chimy Ávila,,Sub,9,172,81,31,6.0,False
1913883,away,54,Real Betis,86513,Cédric Bakambu,,Sub,11,182,73,34,5.93,False
1913883,away,54,Real Betis,551186,Pablo García,,Sub,52,175,67,19,6.11,False
1913883,away,54,Real Betis,433286,Valentín Gómez,,Sub,16,180,76,22,,False
1913883,away,54,Real Betis,498818,Mawuli Mensah,,Sub,28,168,70,21,,False
1913883,away,54,Real Betis,73399,Adrián,,Sub,13,190,80,38,,False
1913883,away,54,Real Betis,351252,Junior Firpo,,Sub,23,184,78,29,,False
1913883,away,54,Real Betis,545675,Ángel Ortiz,,Sub,40,167,60,21,,False
1913883,away,54,Real Betis,381583,Iker Losada,,Sub,14,175,70,24,,False
1913883,away,54,Real Betis,448208,Álvaro Vallés,,Sub,1,190,78,28,,False
1913883,away,54,Real Betis,462987,Dani Pérez,,Sub,37,173,64,20,,False
