match_id,eventId,minute,second,expandedMinute,period,teamId,playerId,x,y,endX,endY,typeName,outcomeName,pass_outcome,is_key_pass,is_assist,is_cross,is_throughball,q_length,q_angle,related_shots,has_ws_assist_flag,qualifiers
1913883,3,0,0.0,0,1,833,460772.0,50.0,50.0,27.9,54.0,Pass,Successful,Successful,False,False,False,False,23.4,3.02,[],False,"[{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""23.4""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""54.0""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""27.9""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""3.02""}]"
1913883,4,0,5.0,0,1,833,422916.0,27.7,55.2,72.1,93.6,Pass,Unsuccessful,Unsuccessful,False,False,False,False,53.4,0.51,[],False,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""93.6""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.51""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Left""},{""type"":{""value"":1,""displayName"":""Longball""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""53.4""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""72.1""}]"
1913883,4,0,8.0,0,1,54,125211.0,33.8,10.7,40.8,14.1,Pass,Successful,Successful,False,False,False,False,7.7,0.30,[],False,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""7.7""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""40.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.30""},{""type"":{""value"":3,""displayName"":""HeadPass""}},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""14.1""}]"
1913883,5,0,9.0,0,1,54,349494.0,40.8,14.1,55.6,25.7,Pass,Unsuccessful,Unsuccessful,False,False,False,False,17.4,0.47,[],False,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""0.47""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""55.6""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""17.4""},{""type"":{""value"":3,""displayName"":""HeadPass""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""25.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""}]"
1913883,6,0,10.0,0,1,833,108100.0,47.1,77.3,58.8,65.1,Pass,Successful,Successful,False,False,False,False,14.8,5.69,[],False,"[{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""65.1""},{""type"":{""value"":3,""displayName"":""HeadPass""}},{""type"":{""value"":212,""displayName"":""Length""},""value"":""14.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.69""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""58.8""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Center""}]"
1913883,8,0,22.0,0,1,833,448050.0,48.0,44.9,45.8,20.6,Pass,Successful,Successful,False,False,False,False,16.7,4.57,[],False,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""45.8""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""4.57""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""16.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":5,""displayName"":""FreekickTaken""}},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""20.6""}]"
1913883,9,0,25.0,0,1,833,509876.0,44.8,21.8,35.4,38.5,Pass,Successful,Successful,False,False,False,False,15.0,2.29,[],False,"[{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""35.4""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""15.0""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.29""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""38.5""}]"
1913883,10,0,29.0,0,1,833,423282.0,36.4,47.0,25.4,57.5,Pass,Successful,Successful,False,False,False,False,13.6,2.59,[],False,"[{""type"":{""value"":212,""displayName"":""Length""},""value"":""13.6""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.59""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""25.4""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""57.5""}]"
1913883,11,0,34.0,0,1,833,422916.0,26.7,54.5,33.6,50.6,Pass,Successful,Successful,False,False,False,False,7.7,5.93,[],False,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""5.93""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""33.6""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""7.7""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""50.6""}]"
1913883,12,0,36.0,0,1,833,448050.0,31.9,51.5,23.5,56.9,Pass,Successful,Successful,False,False,False,False,9.6,2.75,[],False,"[{""type"":{""value"":213,""displayName"":""Angle""},""value"":""2.75""},{""type"":{""value"":141,""displayName"":""PassEndY""},""value"":""56.9""},{""type"":{""value"":56,""displayName"":""Zone""},""value"":""Back""},{""type"":{""value"":140,""displayName"":""PassEndX""},""value"":""23.5""},{""type"":{""value"":212,""displayName"":""Length""},""value"":""9.6""}]"
