match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913883,833,Elche,54,Real Betis,Martínez Valero,28585,Victor García Verdura,2025-08-18T21:00:00,F,1 : 1,0 : 1,1 : 1,6
