match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913902,54,Real Betis,53,Athletic Club,Estadio La Cartuja de Sevilla,65222,Isidro Díaz de Mera Escuderos,2025-08-31T19:00:00,F,1 : 2,0 : 0,1 : 2,6
