match_id,team_side,team_id,team_name,formation_name,period,start_expanded,end_expanded,duration_expanded,score_home,score_away,leader_at_start
1913885,away,60,Deportivo Alaves,442,16,0,61,61,0,0,draw
1913885,home,54,Real Betis,4231,16,0,61,61,0,0,draw
1913885,home,54,Real Betis,4231,16,61,74,13,1,0,home
1913885,away,60,Deportivo Alaves,442,2,61,80,19,1,0,home
1913885,home,54,Real Betis,4231,16,74,88,14,1,0,home
1913885,away,60,Deportivo Alaves,442,2,80,92,12,1,0,home
1913885,home,54,Real Betis,4231,16,88,89,1,1,0,home
1913885,home,54,Real Betis,4231,2,89,95,6,1,0,home
1913885,away,60,Deportivo Alaves,442,2,92,95,3,1,0,home
