match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913885,54,Real Betis,60,Deportivo Alaves,Estadio La Cartuja de Sevilla,54646,Miguel Ángel Ortiz Arias,2025-08-22T21:30:00,F,1 : 0,1 : 0,1 : 0,6
