match_id,team_side,team_id,team_name,formation_name,period,start_expanded,end_expanded,duration_expanded,score_home,score_away,leader_at_start
1913915,away,819,Getafe,532,16,0,80,80,0,0,draw
1913915,home,62,Celta Vigo,343,16,0,59,59,0,0,draw
1913915,home,62,Celta Vigo,343,2,59,69,10,0,1,away
1913915,home,62,Celta Vigo,343,2,69,84,15,0,1,away
1913915,away,819,Getafe,532,16,80,98,18,0,2,away
1913915,home,62,Celta Vigo,442,2,84,98,14,0,2,away
