match_id,home_team_id,home_name,away_team_id,away_name,venue,attendance,referee,start_time,elapsed,score,ht_score,ft_score,status_code
1913915,62,Celta Vigo,819,Getafe,Estadio Abanca-Balaídos,20530,Iosu Galech Apezteguía,2025-08-17T17:00:00,F,0 : 2,0 : 0,0 : 2,6
